Equipment ID,Type,cycle_number,gap_days_to_next_checkout,is_last_cycle,label,idle_ratio,utilization,rental_length_days,n_prior_cycles,prior_idle_ratio_mean,prior_utilization_mean,prior_idle_ratio_last,prior_rental_length_mean
EQX1066,Excavator,5,22,False,1,0.5164835164835164,0.55,22,4,0.6497826252850447,0.38125000000000003,0.9344262295081966,20.5
EQX1066,Excavator,6,3,False,0,0.36363636363636365,0.7,26,5,0.623122803524739,0.41500000000000004,0.5164835164835164,20.8
EQX1066,Excavator,7,4,False,0,0.6304347826086957,0.425,16,6,0.5798750635433432,0.46249999999999997,0.36363636363636365,21.666666666666668
EQX1066,Excavator,8,0,False,0,0.5056179775280899,0.55,15,7,0.5870978805526793,0.4571428571428572,0.6304347826086957,20.857142857142858
EQX1066,Excavator,9,7,False,0,0.5180722891566264,0.5,13,8,0.5769128926746055,0.46875,0.5056179775280899,20.125
EQX1066,Excavator,10,29,True,,0.8072289156626505,0.2,16,9,0.5703750478392746,0.4722222222222222,0.5180722891566264,19.333333333333332
EQX1067,Crane,1,20,False,1,0.3846153846153846,0.64,12,0,,,,
EQX1067,Crane,2,7,False,0,0.16363636363636364,0.9199999999999999,15,1,0.3846153846153846,0.64,0.3846153846153846,12.0
EQX1067,Crane,3,9,False,0,0.03636363636363637,1.06,25,2,0.2741258741258741,0.78,0.16363636363636364,13.5
EQX1067,Crane,4,5,False,0,0.4210526315789474,0.6599999999999999,11,3,0.19487179487179485,0.8733333333333334,0.03636363636363637,17.333333333333332
EQX1067,Crane,5,12,False,0,0.48333333333333334,0.62,26,4,0.251417004048583,0.8200000000000001,0.4210526315789474,15.75
EQX1067,Crane,6,2,False,0,0.07692307692307693,0.96,20,5,0.29780026990553304,0.78,0.48333333333333334,17.8
EQX1067,Crane,7,23,False,1,0.49090909090909096,0.5599999999999999,10,6,0.260987404408457,0.81,0.07692307692307693,18.166666666666668
EQX1067,Crane,8,3,False,0,0.38,0.62,15,7,0.29383335962283336,0.7742857142857142,0.49090909090909096,17.0
EQX1067,Crane,9,14,False,1,0.5081967213114754,0.6,15,8,0.30460418966997915,0.755,0.38,16.75
EQX1067,Crane,10,0,False,0,0.28571428571428575,0.8,15,9,0.32722558207458985,0.7377777777777778,0.5081967213114754,16.555555555555557
EQX1067,Crane,11,4,False,0,0.18181818181818182,0.9,13,10,0.3230744524385595,0.744,0.28571428571428575,16.4
EQX1067,Crane,12,4,False,0,0.20689655172413793,0.9199999999999999,25,11,0.3102329732912524,0.7581818181818182,0.18181818181818182,16.09090909090909
EQX1067,Crane,13,18,False,1,0.2115384615384616,0.82,20,12,0.3016216048273262,0.7716666666666666,0.20689655172413793,16.833333333333332
EQX1067,Crane,14,0,True,,0.29411764705882354,0.72,13,13,0.2946921322666443,0.7753846153846153,0.2115384615384616,17.076923076923077
EQX1068,Bulldozer,1,20,False,1,0.9875,0.0125,21,0,,,,
EQX1068,Bulldozer,2,5,False,0,0.9102564102564102,0.0875,16,1,0.9875,0.0125,0.9875,21.0
EQX1068,Bulldozer,3,156,False,1,0.8913043478260869,0.125,26,2,0.9488782051282052,0.049999999999999996,0.9102564102564102,18.5
EQX1068,Bulldozer,4,28,False,1,0.9550561797752809,0.05,19,3,0.9296869193608325,0.075,0.8913043478260869,21.0
EQX1068,Bulldozer,5,9,False,0,0.9883720930232559,0.0125,29,4,0.9360292344644445,0.06875,0.9550561797752809,20.5
EQX1068,Bulldozer,6,19,True,,0.6197183098591549,0.3375,26,5,0.9464978061762068,0.057499999999999996,0.9883720930232559,22.2
EQX1069,Crane,1,9,False,0,0.7017543859649122,0.33999999999999997,23,0,,,,
EQX1069,Crane,2,3,False,0,0.673076923076923,0.33999999999999997,28,1,0.7017543859649122,0.33999999999999997,0.7017543859649122,23.0
EQX1069,Crane,3,1,False,0,0.8653846153846153,0.13999999999999999,18,2,0.6874156545209176,0.33999999999999997,0.673076923076923,25.5
EQX1069,Crane,4,23,False,1,0.607843137254902,0.4,26,3,0.7467386414754835,0.2733333333333333,0.8653846153846153,23.0
EQX1069,Crane,5,13,False,0,0.72,0.27999999999999997,29,4,0.7120147654203381,0.305,0.607843137254902,23.75
EQX1069,Crane,6,2,False,0,0.793103448275862,0.24,16,5,0.7136118123362705,0.3,0.72,24.8
EQX1069,Crane,7,6,False,0,0.8392857142857142,0.18,28,6,0.7268604183262024,0.29,0.793103448275862,23.333333333333332
EQX1069,Crane,8,6,False,0,0.8015873015873016,0.5,25,7,0.742921174891847,0.2742857142857143,0.8392857142857142,24.0
EQX1069,Crane,9,18,False,1,1.0,0.0,16,8,0.7502544407287788,0.3025,0.8015873015873016,24.125
EQX1069,Crane,10,37,False,1,1.0,0.0,15,9,0.77800394731447,0.2688888888888889,1.0,23.22222222222222
EQX1069,Crane,11,47,True,,0.9074074074074074,0.1,19,10,0.800203552583023,0.242,1.0,22.4
EQX1070,Bulldozer,1,13,False,0,0.725,0.275,15,0,,,,
EQX1070,Bulldozer,2,3,False,0,0.4157303370786517,0.65,13,1,0.725,0.275,0.725,15.0
EQX1070,Bulldozer,3,26,False,1,0.17073170731707318,0.85,25,2,0.5703651685393258,0.4625,0.4157303370786517,14.0
EQX1070,Bulldozer,4,2,False,0,0.24175824175824173,0.8625,23,3,0.4371540147985749,0.5916666666666667,0.17073170731707318,17.666666666666668
EQX1070,Bulldozer,5,26,False,1,0.5,0.525,16,4,0.38830507153849164,0.659375,0.24175824175824173,19.0
EQX1070,Bulldozer,6,8,False,0,0.3764705882352941,0.6625,21,5,0.41064405723079334,0.6325000000000001,0.5,18.4
EQX1070,Bulldozer,7,6,False,0,0.4302325581395348,0.6125,18,6,0.40494847906487674,0.6375000000000001,0.3764705882352941,18.833333333333332
EQX1070,Bulldozer,8,6,False,0,0.4222222222222222,0.65,29,7,0.4085604903612565,0.6339285714285714,0.4302325581395348,18.714285714285715
EQX1070,Bulldozer,9,6,False,0,0.19767441860465115,0.8625,20,8,0.4102682068438772,0.6359375,0.4222222222222222,20.0
EQX1070,Bulldozer,10,6,False,0,0.36904761904761907,0.6625,24,9,0.38664667481729653,0.6611111111111111,0.19767441860465115,20.0
EQX1070,Bulldozer,11,14,False,1,0.7058823529411765,0.3125,14,10,0.3848867692403288,0.66125,0.36904761904761907,20.4
EQX1070,Bulldozer,12,5,True,,0.5465116279069768,0.4875,25,11,0.41406818594040584,0.6295454545454545,0.7058823529411765,19.818181818181817
EQX1071,Bulldozer,1,10,False,0,0.6296296296296295,0.25,24,0,,,,
EQX1071,Bulldozer,2,10,False,0,0.27906976744186046,0.775,15,1,0.6296296296296295,0.25,0.6296296296296295,24.0
EQX1071,Bulldozer,3,2,False,0,0.10588235294117647,0.95,13,2,0.45434969853574503,0.5125,0.27906976744186046,19.5
EQX1071,Bulldozer,4,20,False,1,0.44705882352941173,0.5875,22,3,0.3381939166708888,0.6583333333333333,0.10588235294117647,17.333333333333332
EQX1071,Bulldozer,5,5,False,0,0.10112359550561797,1.0,9,4,0.3654101433855196,0.640625,0.44705882352941173,18.5
EQX1071,Bulldozer,6,8,False,0,0.23655913978494625,0.8875,14,5,0.31255283380953924,0.7125,0.10112359550561797,16.6
EQX1071,Bulldozer,7,0,False,0,0.38202247191011235,0.6875,18,6,0.2998872181387737,0.7416666666666667,0.23655913978494625,16.166666666666668
EQX1071,Bulldozer,8,4,False,0,0.7355371900826446,0.4,26,7,0.3116208258203935,0.7339285714285715,0.38202247191011235,16.428571428571427
EQX1071,Bulldozer,9,0,False,0,0.27380952380952384,0.7625,9,8,0.3646103713531749,0.6921875,0.7355371900826446,17.625
EQX1071,Bulldozer,10,7,False,0,0.12820512820512822,0.85,17,9,0.35452138829276925,0.7,0.27380952380952384,16.666666666666668
EQX1071,Bulldozer,11,4,False,0,0.26744186046511625,0.7875,14,10,0.33188976228400513,0.7150000000000001,0.12820512820512822,16.7
EQX1071,Bulldozer,12,6,False,0,0.2873563218390805,0.775,25,11,0.3260308621186516,0.7215909090909091,0.26744186046511625,16.454545454545453
EQX1071,Bulldozer,13,1,False,0,0.15853658536585363,0.8625,16,12,0.3228079837620207,0.7260416666666667,0.2873563218390805,17.166666666666668
EQX1071,Bulldozer,14,0,False,0,0.0813953488372093,0.9875,13,13,0.3101717223469309,0.7365384615384615,0.15853658536585363,17.076923076923077
EQX1071,Bulldozer,15,13,False,0,0.07142857142857142,0.975,10,14,0.2938305528105222,0.7544642857142857,0.0813953488372093,16.785714285714285
EQX1071,Bulldozer,16,9,True,,0.0813953488372093,0.9875,20,15,0.2790037540517255,0.7691666666666667,0.07142857142857142,16.333333333333332
EQX1072,Excavator,1,26,False,1,0.6875,0.3125,16,0,,,,
EQX1072,Excavator,2,22,False,1,0.5058823529411764,0.525,20,1,0.6875,0.3125,0.6875,16.0
EQX1072,Excavator,3,41,False,1,1.0,0.0,27,2,0.5966911764705882,0.41875,0.5058823529411764,18.0
EQX1072,Excavator,4,17,False,1,0.7613636363636364,0.2625,24,3,0.7311274509803921,0.2791666666666667,1.0,21.0
EQX1072,Excavator,5,50,False,1,0.550561797752809,0.5,15,4,0.7386864973262032,0.275,0.7613636363636364,21.75
EQX1072,Excavator,6,71,True,,0.8805970149253731,0.2,25,5,0.7010615574115244,0.32,0.550561797752809,20.4
EQX1073,Crane,1,10,False,0,0.6,0.48,16,0,,,,
EQX1073,Crane,2,11,False,0,0.5576923076923077,0.45999999999999996,22,1,0.6,0.48,0.6,16.0
EQX1073,Crane,3,24,False,1,0.6470588235294118,0.36,27,2,0.5788461538461538,0.47,0.5576923076923077,19.0
EQX1073,Crane,4,11,False,0,0.7592592592592593,0.26,15,3,0.6015837104072398,0.4333333333333333,0.6470588235294118,21.666666666666668
EQX1073,Crane,5,6,False,0,0.8253968253968254,0.22000000000000003,12,4,0.6410025976202447,0.39,0.7592592592592593,20.0
EQX1073,Crane,6,4,False,0,0.7446808510638298,0.24,22,5,0.6778814431755608,0.356,0.8253968253968254,18.4
EQX1073,Crane,7,43,False,1,0.6346153846153847,0.38,21,6,0.6890146778236056,0.33666666666666667,0.7446808510638298,19.0
EQX1073,Crane,8,1,False,0,0.6901408450704225,0.44000000000000006,22,7,0.6812433502224312,0.34285714285714286,0.6346153846153847,19.285714285714285
EQX1073,Crane,9,6,False,0,0.6,0.44000000000000006,15,8,0.6823555370784301,0.355,0.6901408450704225,19.625
EQX1073,Crane,10,23,False,1,0.5283018867924528,0.5,9,9,0.6732049218474935,0.36444444444444446,0.6,19.11111111111111
EQX1073,Crane,11,5,False,0,0.9090909090909092,0.22000000000000003,14,10,0.6587146183419894,0.378,0.5283018867924528,18.1
EQX1073,Crane,12,8,True,,0.6346153846153847,0.38,13,11,0.681476099319164,0.36363636363636365,0.9090909090909092,17.727272727272727
EQX1074,Excavator,1,33,False,1,0.39999999999999997,0.7125,18,0,,,,
EQX1074,Excavator,2,11,False,0,0.5238095238095238,0.5,17,1,0.39999999999999997,0.7125,0.39999999999999997,18.0
EQX1074,Excavator,3,4,False,0,0.7125,0.2875,19,2,0.46190476190476193,0.60625,0.5238095238095238,17.5
EQX1074,Excavator,4,6,False,0,0.5274725274725275,0.5375,18,3,0.5454365079365079,0.5,0.7125,18.0
EQX1074,Excavator,5,21,False,1,0.5421686746987951,0.475,10,4,0.5409455128205128,0.509375,0.5274725274725275,18.0
EQX1074,Excavator,6,13,False,0,0.4102564102564103,0.575,27,5,0.5411901451961694,0.5025000000000001,0.5421686746987951,16.4
EQX1074,Excavator,7,11,False,0,0.5625,0.4375,19,6,0.5193678560395428,0.5145833333333333,0.4102564102564103,18.166666666666668
EQX1074,Excavator,8,3,False,0,0.524390243902439,0.4875,14,7,0.5255295908910367,0.5035714285714286,0.5625,18.285714285714285
EQX1074,Excavator,9,0,False,0,0.6296296296296297,0.375,15,8,0.5253871725174619,0.5015625,0.524390243902439,17.75
EQX1074,Excavator,10,2,False,0,0.8051948051948052,0.1875,27,9,0.5369696677521473,0.48750000000000004,0.6296296296296297,17.444444444444443
EQX1074,Excavator,11,12,False,0,0.34523809523809523,0.6875,23,10,0.5637921814964131,0.4575,0.8051948051948052,18.4
EQX1074,Excavator,12,88,True,,0.5,0.5875,22,11,0.5439236282002023,0.47840909090909095,0.34523809523809523,18.818181818181817
EQX1075,Crane,1,40,False,1,0.5535714285714286,0.5,22,0,,,,
EQX1075,Crane,2,10,False,0,0.9411764705882353,0.06,18,1,0.5535714285714286,0.5,0.5535714285714286,22.0
EQX1075,Crane,3,23,False,1,0.6825396825396826,0.4,26,2,0.7473739495798319,0.28,0.9411764705882353,20.0
EQX1075,Crane,4,31,False,1,0.65,0.42000000000000004,19,3,0.7257625272331154,0.32,0.6825396825396826,22.0
EQX1075,Crane,5,0,False,0,0.5238095238095238,0.6,16,4,0.7068218954248366,0.34500000000000003,0.65,21.25
EQX1075,Crane,6,18,False,1,0.603448275862069,0.45999999999999996,14,5,0.670219421101774,0.396,0.5238095238095238,20.2
EQX1075,Crane,7,3,False,0,0.9607843137254901,0.04,26,6,0.6590908968951565,0.4066666666666667,0.603448275862069,19.166666666666668
EQX1075,Crane,8,27,False,1,0.6451612903225806,0.44000000000000006,12,7,0.702189956442347,0.35428571428571426,0.9607843137254901,20.142857142857142
EQX1075,Crane,9,13,False,0,0.44230769230769235,0.58,14,8,0.6950613731773763,0.365,0.6451612903225806,19.125
EQX1075,Crane,10,19,True,,0.8135593220338982,0.22000000000000003,14,9,0.6669776308585225,0.3888888888888889,0.44230769230769235,18.555555555555557
EQX1076,Bulldozer,1,11,False,0,0.6404494382022472,0.4,10,0,,,,
EQX1076,Bulldozer,2,16,False,1,0.46835443037974683,0.525,23,1,0.6404494382022472,0.4,0.6404494382022472,10.0
EQX1076,Bulldozer,3,40,False,1,1.0,0.0,19,2,0.554401934290997,0.4625,0.46835443037974683,16.5
EQX1076,Bulldozer,4,23,False,1,0.5294117647058824,0.5,28,3,0.7029346228606647,0.30833333333333335,1.0,17.333333333333332
EQX1076,Bulldozer,5,19,False,1,0.6086956521739131,0.45,16,4,0.6595539083219691,0.35625,0.5294117647058824,20.0
EQX1076,Bulldozer,6,76,False,1,0.6024096385542168,0.4125,17,5,0.649382257092358,0.375,0.6086956521739131,19.2
EQX1076,Bulldozer,7,29,False,1,0.3181818181818181,0.75,13,6,0.641553487336001,0.38125000000000003,0.6024096385542168,18.833333333333332
EQX1076,Bulldozer,8,2,True,,0.6086956521739131,0.45,20,7,0.5953575345996892,0.43392857142857144,0.3181818181818181,18.0
EQX1077,Crane,1,28,False,1,0.43636363636363634,0.62,22,0,,,,
EQX1077,Crane,2,0,False,0,0.6470588235294118,0.36,24,1,0.43636363636363634,0.62,0.43636363636363634,22.0
EQX1077,Crane,3,60,False,1,0.7076923076923076,0.38,18,2,0.5417112299465241,0.49,0.6470588235294118,23.0
EQX1077,Crane,4,7,False,0,0.9099999999999999,0.18,11,3,0.5970382558617852,0.4533333333333333,0.7076923076923076,21.333333333333332
EQX1077,Crane,5,20,False,1,0.888888888888889,0.12,15,4,0.6752786918963389,0.385,0.9099999999999999,18.75
EQX1077,Crane,6,18,False,1,0.6603773584905661,0.36,18,5,0.7180007312948489,0.33199999999999996,0.888888888888889,18.0
EQX1077,Crane,7,10,False,0,0.6271186440677966,0.44000000000000006,20,6,0.7083968358274685,0.33666666666666667,0.6603773584905661,18.0
EQX1077,Crane,8,30,False,1,0.6666666666666666,0.4,10,7,0.6967856655760868,0.3514285714285714,0.6271186440677966,18.285714285714285
EQX1077,Crane,9,71,True,,0.7068965517241379,0.33999999999999997,17,8,0.6930207907124093,0.3575,0.6666666666666666,17.25
EQX1078,Excavator,1,9,False,0,0.5882352941176471,0.4375,11,0,,,,
EQX1078,Excavator,2,12,False,0,0.48351648351648346,0.5875,20,1,0.5882352941176471,0.4375,0.5882352941176471,11.0
EQX1078,Excavator,3,6,False,0,0.4565217391304348,0.625,28,2,0.5358758888170653,0.5125,0.48351648351648346,15.5
EQX1078,Excavator,4,8,False,0,0.3977272727272727,0.6625,28,3,0.5094245055881884,0.5499999999999999,0.4565217391304348,19.666666666666668
EQX1078,Excavator,5,12,False,0,0.7023809523809524,0.3125,10,4,0.4815001973729595,0.578125,0.3977272727272727,21.75
EQX1078,Excavator,6,3,False,0,0.5176470588235295,0.5125,28,5,0.5256763483745581,0.525,0.7023809523809524,19.4
EQX1078,Excavator,7,14,False,1,0.4069767441860465,0.6375,22,6,0.5243381334493867,0.5229166666666667,0.5176470588235295,20.833333333333332
EQX1078,Excavator,8,13,False,0,0.7241379310344828,0.3,14,7,0.507572220697481,0.5392857142857143,0.4069767441860465,21.0
EQX1078,Excavator,9,1,False,0,0.2613636363636363,0.8125,18,8,0.5346429344896062,0.509375,0.7241379310344828,20.125
EQX1078,Excavator,10,9,False,0,0.5116279069767441,0.525,20,9,0.504278568031165,0.5430555555555556,0.2613636363636363,19.88888888888889
EQX1078,Excavator,11,4,False,0,1.0,0.0,18,10,0.5050135019257229,0.54125,0.5116279069767441,19.9
EQX1078,Excavator,12,5,False,0,1.0,0.0,28,11,0.55001227447793,0.4920454545454545,1.0,19.727272727272727
EQX1078,Excavator,13,13,True,,0.3292682926829269,0.6875,20,12,0.5875112516047691,0.4510416666666666,1.0,20.416666666666668
EQX1079,Excavator,1,4,False,0,0.4302325581395348,0.6125,28,0,,,,
EQX1079,Excavator,2,4,False,0,0.14285714285714285,0.9,10,1,0.4302325581395348,0.6125,0.4302325581395348,28.0
EQX1079,Excavator,3,5,False,0,0.18987341772151897,0.8,21,2,0.28654485049833883,0.7562500000000001,0.14285714285714285,19.0
EQX1079,Excavator,4,0,False,0,0.2,0.8,19,3,0.2543210395727322,0.7708333333333334,0.18987341772151897,19.666666666666668
EQX1079,Excavator,5,9,False,0,0.12359550561797754,0.975,10,4,0.24074077967954916,0.7781250000000001,0.2,19.5
EQX1079,Excavator,6,3,False,0,0.3932584269662921,0.675,17,5,0.21731172486723485,0.8175000000000001,0.12359550561797754,17.6
EQX1079,Excavator,7,12,False,0,0.16470588235294117,0.8875,27,6,0.2466361752170777,0.7937500000000001,0.3932584269662921,17.5
EQX1079,Excavator,8,7,False,0,0.29787234042553196,0.825,9,7,0.2349318476650582,0.8071428571428572,0.16470588235294117,18.857142857142858
EQX1079,Excavator,9,9,False,0,0.3684210526315789,0.75,12,8,0.24279940926011742,0.809375,0.29787234042553196,17.625
EQX1079,Excavator,10,18,False,1,0.023529411764705882,1.0375,10,9,0.2567573696347243,0.8027777777777777,0.3684210526315789,17.0
EQX1079,Excavator,11,2,False,0,0.8739495798319328,0.1875,21,10,0.23343457384772243,0.8262499999999999,0.023529411764705882,16.3
EQX1079,Excavator,12,10,False,0,0.20652173913043478,0.9125,20,11,0.2916632107553779,0.7681818181818181,0.8739495798319328,16.727272727272727
EQX1079,Excavator,13,15,False,1,0.056818181818181816,1.0375,23,12,0.284568088119966,0.7802083333333334,0.20652173913043478,17.0
EQX1079,Excavator,14,2,True,,0.3222222222222222,0.7625,28,13,0.2670488645582903,0.8,0.056818181818181816,17.46153846153846
EQX1080,Crane,1,13,False,0,0.5833333333333334,0.5,25,0,,,,
EQX1080,Crane,2,18,False,1,0.3518518518518518,0.7,13,1,0.5833333333333334,0.5,0.5833333333333334,25.0
EQX1080,Crane,3,21,False,1,0.4444444444444444,0.6,13,2,0.46759259259259256,0.6,0.3518518518518518,19.0
EQX1080,Crane,4,38,False,1,0.19607843137254904,0.82,14,3,0.45987654320987653,0.6,0.4444444444444444,17.0
EQX1080,Crane,5,8,False,0,0.2641509433962264,0.78,11,4,0.39392701525054463,0.655,0.19607843137254904,16.25
EQX1080,Crane,6,3,False,0,0.26785714285714285,0.82,17,5,0.367971800879681,0.6799999999999999,0.2641509433962264,15.2
EQX1080,Crane,7,12,False,0,0.2333333333333333,0.9199999999999999,20,6,0.35128602454259134,0.7033333333333333,0.26785714285714285,15.5
EQX1080,Crane,8,30,False,1,0.5263157894736842,0.54,28,7,0.33443564008412585,0.7342857142857142,0.2333333333333333,16.142857142857142
EQX1080,Crane,9,1,False,0,0.5098039215686275,0.5,18,8,0.3584206587578207,0.71,0.5263157894736842,17.625
EQX1080,Crane,10,6,False,0,0.5423728813559322,0.54,13,9,0.37524102129235476,0.6866666666666666,0.5098039215686275,17.666666666666668
EQX1080,Crane,11,21,True,,0.603448275862069,0.45999999999999996,27,10,0.3919542072987125,0.6719999999999999,0.5423728813559322,17.2
EQX1081,Crane,1,3,False,0,0.4098360655737705,0.72,24,0,,,,
EQX1081,Crane,2,32,False,1,1.0,0.0,26,1,0.4098360655737705,0.72,0.4098360655737705,24.0
EQX1081,Crane,3,9,False,0,0.22448979591836735,0.76,11,2,0.7049180327868853,0.36,1.0,25.0
EQX1081,Crane,4,1,False,0,0.6101694915254237,0.9199999999999999,24,3,0.544775287164046,0.49333333333333335,0.22448979591836735,20.333333333333332
EQX1081,Crane,5,6,False,0,0.24528301886792456,0.8,19,4,0.5611238382543904,0.6,0.6101694915254237,21.25
EQX1081,Crane,6,15,False,1,0.21568627450980396,0.8,17,5,0.49795567437709726,0.64,0.24528301886792456,20.8
EQX1081,Crane,7,0,False,0,0.2631578947368421,0.8400000000000001,22,6,0.45091077439921506,0.6666666666666666,0.21568627450980396,20.166666666666668
EQX1081,Crane,8,0,False,0,0.27450980392156865,0.74,13,7,0.4240889344474475,0.6914285714285714,0.2631578947368421,20.428571428571427
EQX1081,Crane,9,3,False,0,0.23076923076923075,0.8,16,8,0.4053915431317126,0.6975,0.27450980392156865,19.5
EQX1081,Crane,10,0,False,0,0.25925925925925924,0.8,12,9,0.38598906398032573,0.7088888888888889,0.23076923076923075,19.11111111111111
EQX1081,Crane,11,6,False,0,0.23529411764705882,0.78,12,10,0.3733160835082191,0.718,0.25925925925925924,18.4
EQX1081,Crane,12,34,False,1,0.32,0.6799999999999999,29,11,0.36076863206629545,0.7236363636363636,0.23529411764705882,17.818181818181817
EQX1081,Crane,13,5,False,0,0.3518518518518518,0.7,9,12,0.3573712460607708,0.7200000000000001,0.32,18.75
EQX1081,Crane,14,4,True,,1.0,0.0,9,13,0.3569466772754693,0.7184615384615385,0.3518518518518518,18.0
