Equipment ID,Type,Customer ID,Site ID,cycle_number,health_score,is_anomaly_pred,hard_rules,reasons,is_anomaly_ground_truth
EQX1075,Crane,CUST08,S001,10,60,False,,High idle ratio (81% > 50% threshold) | Low utilization (engine 1.1 hrs/day < 5 expected),False
EQX1076,Bulldozer,CUST06,S004,1,60,False,,High idle ratio (64% > 60% threshold) | Low utilization (engine 3.2 hrs/day < 8 expected),False
EQX1076,Bulldozer,CUST04,S003,2,100,False,,,False
EQX1076,Bulldozer,CUST13,S002,3,40,True,,High idle ratio (100% > 60% threshold) | Severe idle time (12.8 idle hrs/day) | Low utilization (engine 0.0 hrs/day < 8 expected),True
EQX1076,Bulldozer,CUST17,S002,4,100,False,,,False
EQX1076,Bulldozer,CUST18,S002,5,60,False,,High idle ratio (61% > 60% threshold) | Low utilization (engine 3.6 hrs/day < 8 expected),False
EQX1076,Bulldozer,CUST16,S001,6,60,False,,High idle ratio (60% > 60% threshold) | Low utilization (engine 3.3 hrs/day < 8 expected),False
EQX1076,Bulldozer,CUST13,S005,7,100,False,,,False
EQX1076,Bulldozer,CUST04,S005,8,60,False,,High idle ratio (61% > 60% threshold) | Low utilization (engine 3.6 hrs/day < 8 expected),False
EQX1077,Crane,CUST04,S001,1,100,False,,,False
EQX1077,Crane,CUST09,S003,2,60,False,,High idle ratio (65% > 50% threshold) | Low utilization (engine 1.8 hrs/day < 5 expected),False
EQX1077,Crane,CUST02,S002,3,60,False,,High idle ratio (71% > 50% threshold) | Low utilization (engine 1.9 hrs/day < 5 expected),False
EQX1077,Crane,CUST01,S005,4,40,True,,High idle ratio (91% > 50% threshold) | Severe idle time (9.1 idle hrs/day) | Low utilization (engine 0.9 hrs/day < 5 expected),True
EQX1077,Crane,CUST11,S001,5,60,False,,High idle ratio (89% > 50% threshold) | Low utilization (engine 0.6 hrs/day < 5 expected),False
EQX1077,Crane,CUST15,S001,6,60,False,,High idle ratio (66% > 50% threshold) | Low utilization (engine 1.8 hrs/day < 5 expected),False
EQX1077,Crane,CUST08,S004,7,60,False,,High idle ratio (63% > 50% threshold) | Low utilization (engine 2.2 hrs/day < 5 expected),False
EQX1077,Crane,CUST14,S006,8,60,False,,High idle ratio (67% > 50% threshold) | Low utilization (engine 2.0 hrs/day < 5 expected),False
EQX1077,Crane,CUST02,S006,9,60,False,,High idle ratio (71% > 50% threshold) | Low utilization (engine 1.7 hrs/day < 5 expected),False
EQX1078,Excavator,CUST14,S004,1,85,False,,Low utilization (engine 3.5 hrs/day < 8 expected),False
EQX1078,Excavator,CUST04,S001,2,100,False,,,False
EQX1078,Excavator,CUST16,S005,3,100,False,,,False
EQX1078,Excavator,CUST01,S005,4,100,False,,,False
EQX1078,Excavator,CUST10,S002,5,60,False,,High idle ratio (70% > 60% threshold) | Low utilization (engine 2.5 hrs/day < 8 expected),False
EQX1078,Excavator,CUST01,S004,6,100,False,,,False
EQX1078,Excavator,CUST01,S005,7,100,False,,,False
EQX1078,Excavator,CUST18,S001,8,60,False,,High idle ratio (72% > 60% threshold) | Low utilization (engine 2.4 hrs/day < 8 expected),False
EQX1078,Excavator,CUST18,S001,9,100,False,,,False
EQX1078,Excavator,CUST18,S004,10,100,False,,,False
EQX1078,Excavator,CUST09,S006,11,40,True,,High idle ratio (100% > 60% threshold) | Severe idle time (11.7 idle hrs/day) | Low utilization (engine 0.0 hrs/day < 8 expected),True
EQX1078,Excavator,CUST16,S002,12,40,True,,High idle ratio (100% > 60% threshold) | Severe idle time (11.8 idle hrs/day) | Low utilization (engine 0.0 hrs/day < 8 expected),True
EQX1078,Excavator,CUST11,S005,13,100,False,,,False
EQX1079,Excavator,CUST08,S003,1,100,False,,,False
EQX1079,Excavator,CUST04,S001,2,100,False,,,False
EQX1079,Excavator,CUST15,S005,3,100,False,,,False
EQX1079,Excavator,CUST07,S005,4,100,False,,,False
EQX1079,Excavator,CUST16,S001,5,100,False,,,False
EQX1079,Excavator,CUST17,S001,6,100,False,,,False
EQX1079,Excavator,CUST17,S004,7,100,False,,,False
EQX1079,Excavator,CUST13,S004,8,100,False,,,False
EQX1079,Excavator,CUST09,S001,9,100,False,,,False
EQX1079,Excavator,CUST02,S004,10,100,False,,,False
EQX1079,Excavator,CUST07,S004,11,40,True,,High idle ratio (87% > 60% threshold) | Severe idle time (10.4 idle hrs/day) | Low utilization (engine 1.5 hrs/day < 8 expected),True
EQX1079,Excavator,CUST03,S003,12,100,False,,,False
EQX1079,Excavator,CUST05,S005,13,100,False,,,False
EQX1079,Excavator,CUST09,S006,14,100,False,,,False
EQX1080,Crane,CUST02,S003,1,75,False,,High idle ratio (58% > 50% threshold),False
EQX1080,Crane,CUST10,S004,2,100,False,,,False
EQX1080,Crane,CUST02,S005,3,100,False,,,False
EQX1080,Crane,CUST14,S003,4,100,False,,,False
EQX1080,Crane,CUST15,S003,5,100,False,,,False
EQX1080,Crane,CUST07,S004,6,100,False,,,False
EQX1080,Crane,CUST16,S001,7,100,False,,,False
EQX1080,Crane,CUST15,S002,8,75,False,,High idle ratio (53% > 50% threshold),False
EQX1080,Crane,CUST04,S003,9,75,False,,High idle ratio (51% > 50% threshold),False
EQX1080,Crane,CUST03,S004,10,75,False,,High idle ratio (54% > 50% threshold),False
EQX1080,Crane,CUST08,S003,11,60,False,,High idle ratio (60% > 50% threshold) | Low utilization (engine 2.3 hrs/day < 5 expected),False
EQX1081,Crane,CUST16,S006,1,100,False,,,False
EQX1081,Crane,CUST13,S003,2,40,True,,High idle ratio (100% > 50% threshold) | Severe idle time (12.1 idle hrs/day) | Low utilization (engine 0.0 hrs/day < 5 expected),True
EQX1081,Crane,CUST05,S004,3,100,False,,,False
EQX1081,Crane,CUST06,,4,55,True,no_site,No site assigned | High idle ratio (61% > 50% threshold),True
EQX1081,Crane,CUST16,S003,5,100,False,,,False
EQX1081,Crane,CUST17,S001,6,100,False,,,False
EQX1081,Crane,CUST08,S003,7,100,False,,,False
EQX1081,Crane,CUST15,S001,8,100,False,,,False
EQX1081,Crane,CUST06,S001,9,100,False,,,False
EQX1081,Crane,CUST16,S003,10,100,False,,,False
EQX1081,Crane,CUST02,S002,11,100,False,,,False
EQX1081,Crane,CUST16,S003,12,100,False,,,False
EQX1081,Crane,CUST15,S006,13,100,False,,,False
EQX1081,Crane,CUST05,S006,14,40,True,,High idle ratio (100% > 50% threshold) | Severe idle time (11.7 idle hrs/day) | Low utilization (engine 0.0 hrs/day < 5 expected),True
